City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,hervey bay,-25.2986,152.8535,23.13,75,0,3.96,AU,1670278598
364,teguise,29.0605,-13.564,16.12,88,20,3.09,ES,1670278600
365,haapiti,-17.5667,-149.8667,28.85,77,23,7.17,PF,1670278602
366,birjand,32.8663,59.2211,1.26,55,0,0.0,IR,1670278605
367,barbatesti,45.1833,24.1167,1.98,97,100,0.72,RO,1670278607
368,kasongo-lunda,-6.4667,16.8167,20.37,95,94,0.47,CD,1670278609
369,walla walla,46.0646,-118.343,2.8,88,100,2.06,US,1670278346
370,balkanabat,39.5108,54.3671,-1.4,49,0,1.06,TM,1670278616
371,kayerkan,69.3497,87.7602,-4.15,100,100,7.16,RU,1670278618
372,broome,42.2506,-75.833,4.27,58,0,3.6,US,1670278621
373,kargopol,61.5071,38.9456,-9.38,96,99,3.46,RU,1670278625
374,camocim,-2.9022,-40.8411,26.79,77,7,8.59,BR,1670278628
375,alta floresta,-9.8756,-56.0861,21.37,99,100,1.38,BR,1670278630
376,luorong,24.4058,109.6086,5.17,81,0,2.59,CN,1670278633
377,kochi,9.9399,76.2602,24.45,86,72,2.56,IN,1670278635
378,langham,52.3668,-106.9679,-21.77,96,93,0.8,CA,1670278637
379,tiksi,71.6872,128.8694,-24.54,96,100,5.09,RU,1670278640
380,uvira,-3.4067,29.1458,21.09,87,99,1.14,CD,1670278642
381,honningsvag,70.9821,25.9704,3.86,81,100,4.63,NO,1670278644
382,tenenkou,14.4572,-4.9169,29.94,18,95,3.28,ML,1670278647
383,san carlos de bariloche,-41.1456,-71.3082,13.52,68,25,7.16,AR,1670278501
384,miyako,39.6367,141.9525,2.66,59,57,0.88,JP,1670278651
385,maebaru,33.55,130.2,7.82,59,31,3.4,JP,1670278654
386,myitkyina,25.3833,97.4,13.63,67,0,1.13,MM,1670278656
387,conceicao da barra,-18.5933,-39.7322,23.0,84,100,3.5,BR,1670278534
388,kandi,11.1342,2.9386,27.63,19,59,3.5,BJ,1670278662
389,anloga,5.7947,0.8973,27.47,82,37,4.92,GH,1670278580
390,poum,-20.2333,164.0167,26.36,85,100,6.16,NC,1670278667
391,srednekolymsk,67.45,153.6833,-36.67,99,100,1.25,RU,1670278669
392,karratha,-20.7377,116.8463,26.87,43,3,5.58,AU,1670278672
393,biltine,14.5333,20.9167,22.18,21,0,6.88,TD,1670278674
394,flin flon,54.7682,-101.865,-27.09,69,75,1.54,CA,1670278676
395,katav-ivanovsk,54.7531,58.1956,-20.67,98,20,1.56,RU,1670278679
396,olafsvik,64.8945,-23.7142,4.16,77,17,1.41,IS,1670278683
397,castlemaine,-37.0667,144.2167,15.03,68,2,5.32,AU,1670278688
398,mmabatho,-25.85,25.6333,14.98,77,27,2.06,ZA,1670278690
399,melekhovo,56.2773,41.2935,-9.26,81,100,3.21,RU,1670278692
400,puerto carreno,6.189,-67.4859,28.14,63,60,6.16,CO,1670278695
401,bac lieu,9.285,105.7244,25.67,87,90,6.0,VN,1670278697
402,odweyne,9.4092,45.064,18.94,50,8,2.02,SO,1670278699
403,aljezur,37.3191,-8.8033,14.78,92,53,4.76,PT,1670278704
404,san luis,-33.295,-66.3356,34.36,14,0,7.72,AR,1670278706
405,qui nhon,13.7667,109.2333,25.09,88,100,8.74,VN,1670278552
406,manokwari,-0.8667,134.0833,26.29,78,100,2.6,ID,1670278502
407,poya,-21.35,165.15,24.45,92,100,0.86,NC,1670278713
408,bundaberg,-24.85,152.35,26.79,71,2,1.34,AU,1670278715
409,beringovskiy,63.05,179.3167,0.17,98,100,9.61,RU,1670278718
410,buraydah,26.326,43.975,15.25,74,99,4.9,SA,1670278539
411,zhangye,38.9342,100.4517,-7.65,77,93,0.59,CN,1670278722
412,birao,10.2849,22.7882,21.71,26,100,2.87,CF,1670278724
413,jimeta,9.2833,12.4667,25.02,20,8,1.23,NG,1670278729
414,chapais,49.7834,-74.8492,-7.12,90,96,2.08,CA,1670278731
415,maumere,-8.6199,122.2111,26.1,77,99,1.06,ID,1670278736
416,hanting,36.7708,119.2108,-1.66,38,0,0.84,CN,1670278738
417,zaozhuang,34.8647,117.5542,0.38,55,0,0.41,CN,1670278740
418,piotrkow trybunalski,51.4055,19.7032,3.39,90,100,2.52,PL,1670278742
419,tuy hoa,13.0833,109.3,24.69,93,100,5.54,VN,1670278745
420,thinadhoo,0.5333,72.9333,27.17,76,100,3.0,MV,1670278747
421,isangel,-19.55,169.2667,32.06,70,64,2.06,VU,1670278750
422,vagur,61.4732,-6.8119,5.19,63,56,11.89,FO,1670278754
423,dunedin,-45.8742,170.5036,9.89,88,100,6.71,NZ,1670278756
424,ponta delgada,37.7333,-25.6667,17.5,82,75,7.2,PT,1670278759
425,along,28.1667,94.7667,11.63,66,68,0.8,IN,1670278761
426,quatre cocos,-20.2078,57.7625,24.06,80,63,6.77,MU,1670278763
427,shingu,33.7333,135.9833,6.38,85,41,3.03,JP,1670278766
428,serenje,-13.2325,30.2352,18.06,70,62,1.58,ZM,1670278768
429,eldorado,-23.7869,-54.2836,24.24,87,80,2.09,BR,1670278771
430,le port,-20.9373,55.2919,23.98,65,100,2.21,RE,1670278773
431,helena,46.5927,-112.0361,3.47,71,100,3.58,US,1670278775
432,wajid,3.8093,43.2471,25.35,49,74,5.79,SO,1670278778
433,teya,60.3778,92.6267,-18.63,98,100,2.4,RU,1670278780
434,pitiquito,30.7,-112.0833,23.69,36,0,3.85,MX,1670278782
435,bontang,0.1333,117.5,25.44,85,100,0.4,ID,1670278787
436,hendek,40.7994,30.7481,8.42,92,83,0.39,TR,1670278789
437,biak,-0.9131,122.8766,24.21,83,100,2.6,ID,1670278791
438,sinnamary,5.3833,-52.95,25.02,89,62,4.19,GF,1670278794
439,sacramento,38.4666,-121.3177,16.11,67,0,4.12,US,1670278605
440,goure,13.9835,10.2704,21.59,18,2,4.49,NE,1670278798
441,olavarria,-36.8927,-60.3225,36.69,11,2,5.91,AR,1670278800
442,schmalkalden,50.7167,10.45,2.8,98,100,1.69,DE,1670278803
443,trincomalee,8.5711,81.2335,26.74,74,47,4.7,LK,1670278805
444,gogrial,8.5332,28.1004,25.44,33,31,2.32,SS,1670278808
445,ilhabela,-23.7781,-45.3581,22.73,95,100,3.9,BR,1670278812
446,sao sebastiao,-23.76,-45.4097,22.75,96,100,3.79,BR,1670278536
447,concordia,-31.393,-58.0209,34.04,26,20,4.12,AR,1670278817
448,urengoy,65.9667,78.3667,-11.83,94,36,5.3,RU,1670278819
449,waipawa,-41.4122,175.5153,17.44,55,2,6.35,NZ,1670278821
450,saint-esteve,42.7131,2.843,9.28,82,100,1.03,FR,1670278824
451,shestakovo,56.4915,103.96,-12.45,92,100,6.02,RU,1670278826
452,sandwick,60.0,-1.25,4.9,65,75,5.14,GB,1670278828
453,galle,6.0367,80.217,24.63,83,100,0.36,LK,1670278831
454,pokhara,28.2333,83.9833,13.58,27,0,2.46,NP,1670278833
455,banja luka,44.7758,17.1856,4.65,85,65,2.29,BA,1670278835
456,prince rupert,54.3161,-130.3201,2.83,74,100,3.6,CA,1670278817
457,itarema,-2.9248,-39.9167,26.47,78,16,8.13,BR,1670278840
458,marki,52.3206,21.1047,3.27,88,75,4.12,PL,1670278359
459,grootfontein,-19.5667,18.1167,24.76,31,4,2.57,,1670278844
460,mbaiki,3.8678,17.9892,23.49,57,12,0.94,CF,1670278847
461,matola,-25.9622,32.4589,23.97,88,75,4.63,MZ,1670278849
462,sarab,38.6066,44.9883,0.32,74,48,0.6,IR,1670278851
463,irbeyskoye,55.6428,95.4522,-14.63,71,100,5.24,RU,1670278854
464,klatovy,49.3955,13.2951,3.07,81,100,1.94,CZ,1670278784
465,leshan,29.5623,103.7639,8.98,75,100,1.25,CN,1670278858
466,wajima,37.4,136.9,7.91,88,100,8.17,JP,1670278860
467,shakawe,-18.3667,21.85,24.91,47,61,2.1,BW,1670278863
468,kiama,-34.6833,150.8667,20.56,81,72,5.04,AU,1670278767
469,eureka,40.8021,-124.1637,12.89,83,29,2.24,US,1670278867
470,lauria,40.0465,15.8358,10.25,77,100,0.27,IT,1670278869
471,guerrero negro,27.9769,-114.0611,19.6,71,8,8.31,MX,1670278872
472,khor,47.8861,134.9464,-17.17,89,34,3.98,RU,1670278874
473,maarianhamina,60.0973,19.9348,0.92,75,100,3.09,AX,1670278877
474,borovskoy,53.8,64.15,-22.53,100,48,1.66,KZ,1670278879
475,nortelandia,-14.4547,-56.8028,23.47,94,97,2.0,BR,1670278881
476,flinders,-34.5833,150.8552,17.16,80,57,4.24,AU,1670278883
477,porto novo,6.4965,2.6036,27.9,85,32,2.79,BJ,1670278886
478,mikhaylovka,50.06,43.2379,-9.72,60,35,2.34,RU,1670278888
479,port shepstone,-30.7414,30.455,19.46,68,15,7.47,ZA,1670278890
480,rincon,32.296,-81.2354,16.59,95,100,2.8,US,1670278675
481,calderitas,18.55,-88.25,29.06,61,40,0.0,MX,1670278895
482,ravenna,44.4167,11.9833,9.95,97,24,2.61,IT,1670278721
483,rovaniemi,66.5,25.7167,-0.33,100,100,7.72,FI,1670278899
484,klaksvik,62.2266,-6.589,3.51,65,80,11.72,FO,1670278902
485,chingirlau,51.095,54.0814,-13.08,86,9,3.22,KZ,1670278904
486,fengrun,39.8333,118.1167,-6.15,33,0,1.57,CN,1670278906
487,condado,21.8767,-79.8403,24.35,65,0,5.32,CU,1670278909
488,aktash,50.3,87.7333,-25.88,92,31,1.71,RU,1670278911
489,lodja,-3.4833,23.4333,19.11,99,52,0.89,CD,1670278913
490,komsomolets,53.7453,62.0708,-23.33,100,72,1.48,KZ,1670278916
491,plettenberg bay,-34.0527,23.3716,16.38,70,48,2.16,ZA,1670278918
492,kudahuvadhoo,2.6708,72.8944,26.25,77,100,1.64,MV,1670278920
493,innisfail,-17.5333,146.0333,26.04,58,0,0.9,AU,1670278923
494,carmen,18.6333,-91.8333,28.02,54,20,3.09,MX,1670278233
495,hualmay,-11.0964,-77.6139,20.66,77,10,3.99,PE,1670278931
496,palauig,15.435,119.9045,26.37,73,69,2.19,PH,1670278934
497,alice springs,-23.7,133.8833,31.75,13,2,3.09,AU,1670278936
498,chicama,-7.8447,-79.1469,21.3,65,7,4.25,PE,1670278650
499,leshukonskoye,64.8989,45.7622,-9.77,94,100,3.76,RU,1670278940
500,adrar,20.5022,-10.0711,24.05,25,4,1.72,MR,1670278943
501,kamiiso,41.8167,140.65,-1.79,74,75,3.09,JP,1670278945
502,tilichiki,60.4667,166.1,-15.08,86,89,3.35,RU,1670278947
503,sunrise manor,36.2111,-115.0731,18.28,35,0,6.17,US,1670278935
504,alibag,18.6411,72.8792,27.04,76,70,2.11,IN,1670278952
505,mitu,1.1983,-70.1733,26.55,79,86,0.68,CO,1670278954
506,villamontes,-21.25,-63.5,35.58,18,9,2.84,BO,1670278957
507,pyapon,16.2833,95.6833,23.93,74,15,2.37,MM,1670278959
508,mecca,21.4267,39.8261,24.06,73,9,2.19,SA,1670278768
509,ko samui,9.5357,99.9357,24.95,100,75,3.09,TH,1670278965
510,tarko-sale,64.9225,77.785,-13.74,95,45,5.11,RU,1670278968
511,staryy nadym,65.6118,72.6842,-15.68,96,54,3.68,RU,1670278972
512,half moon bay,37.4636,-122.4286,16.67,74,40,5.14,US,1670278974
513,watertown,42.3709,-71.1828,7.84,68,0,3.6,US,1670278714
514,bogandinskiy,56.8937,65.8938,-19.71,100,37,1.16,RU,1670278981
515,kalabo,-14.97,22.6814,23.33,60,25,4.78,ZM,1670278983
516,wuwei,37.9281,102.6414,-4.98,63,92,1.98,CN,1670278986
517,canarana,-11.6847,-41.7689,20.65,87,97,3.48,BR,1670278988
518,toppenish,46.3774,-120.3087,0.21,92,84,0.81,US,1670278990
519,novobessergenevka,47.1847,38.8462,-4.02,51,0,8.63,RU,1670278993
520,portland,45.5234,-122.6762,8.45,75,20,1.54,US,1670278619
521,lerwick,60.1545,-1.1494,5.0,68,100,9.95,GB,1670278997
522,tumaco,1.7986,-78.8156,25.85,72,25,3.97,CO,1670279000
523,meadow lake,34.8014,-106.5436,17.01,49,18,7.37,US,1670279002
524,dengzhou,37.8086,120.7508,3.44,45,2,6.62,CN,1670279004
525,waw,7.7029,27.9953,25.99,34,5,2.11,SS,1670279007
526,caucaia,-3.7361,-38.6531,27.24,73,20,6.17,BR,1670279009
527,high prairie,55.4334,-116.4858,-20.68,70,84,4.94,CA,1670279011
528,hailar,49.2,119.7,-15.87,88,94,7.35,CN,1670279014
529,grand gaube,-20.0064,57.6608,24.22,76,33,1.34,MU,1670279016
530,puteyets,65.1716,57.091,-16.44,95,49,4.22,RU,1670279018
531,dharmanagar,24.3667,92.1667,16.15,97,2,0.69,IN,1670279021
532,uarini,-2.99,-65.1083,25.24,86,98,0.83,BR,1670279023
533,touros,-5.1989,-35.4608,26.39,74,19,5.47,BR,1670278881
534,popondetta,-8.7537,148.2534,26.35,83,98,0.43,PG,1670279027
535,catamarca,-28.4696,-65.7852,35.43,23,2,3.13,AR,1670279030
536,acapulco,16.8634,-99.8901,29.9,70,20,3.09,MX,1670279032
537,valparaiso,-33.0393,-71.6273,20.13,87,0,4.63,CL,1670279034
538,ketchikan,55.3422,-131.6461,2.99,86,20,2.06,US,1670278929
539,cururupu,-1.8283,-44.8683,25.3,83,36,2.35,BR,1670279039
540,la algaba,37.4637,-6.0129,14.1,92,40,3.09,ES,1670279041
541,nabire,-3.3667,135.4833,24.97,75,97,2.03,ID,1670279043
542,tinskoy,56.1525,96.9161,-14.55,78,99,5.91,RU,1670279046
543,kisangani,0.5167,25.2,20.68,99,100,1.03,CD,1670279050
544,tonantins,-2.8731,-67.8022,24.5,93,100,1.23,BR,1670279052
545,aras,42.5617,-2.356,4.87,93,100,2.06,ES,1670279055
546,huilong,31.8111,121.655,6.09,72,5,3.24,CN,1670279057
547,quang ngai,15.1167,108.8,23.7,90,100,5.02,VN,1670279060
548,wiarton,44.7407,-81.1332,3.55,60,100,4.12,CA,1670279062
549,nurota,40.5614,65.6886,-6.02,55,1,0.41,UZ,1670279064
550,svetlogorsk,52.6333,29.7333,-9.74,88,83,4.31,BY,1670279067
551,emba,48.8264,58.1442,-10.98,96,100,1.8,KZ,1670279069
552,koumac,-20.5667,164.2833,25.81,87,100,4.52,NC,1670279071
553,florianopolis,-27.6146,-48.5012,24.12,93,75,3.6,BR,1670278662
554,margate,51.3813,1.3862,7.61,85,100,2.24,GB,1670279076
555,sisimiut,66.9395,-53.6735,1.0,71,100,5.37,GL,1670278951
556,avenal,36.0041,-120.129,15.87,56,37,1.65,US,1670278912
557,huanuco,-9.9329,-76.2415,20.91,66,41,3.94,PE,1670279082
558,ukmerge,55.25,24.75,-4.62,92,100,5.06,LT,1670279084
559,carahue,-38.7,-73.1667,18.92,58,27,3.33,CL,1670279087
560,altay,47.8667,88.1167,-14.35,81,95,2.62,CN,1670278962
561,kurilsk,45.2333,147.8833,-0.76,76,99,6.77,RU,1670279091
562,molteno,-31.3968,26.3625,8.23,85,6,2.92,ZA,1670279094
563,benicarlo,40.4165,0.4271,12.53,81,99,3.56,ES,1670279096
564,mananjary,-21.2167,48.3333,23.21,90,94,3.28,MG,1670279098
565,takhtamygda,54.1,123.5667,-25.82,100,94,0.69,RU,1670279100
